Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,BMW,BMX,BMW,430i Convertible,CE02317,0,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066526,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006767,0.0124286,185.0694386,0.0025517,,0.0000803,,47.5000000,MPG,,,,,4.5102748,3.5941339,-0.3654953,50.600,-0.14800,0.018950,22.100,0.22500,0.014310,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066529,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0068193,0.1976641,290.5399473,0.0081514,,0.0015301,0.0018868,30.2000000,MPG,28.9940531,29.5062179,32.6562788,,-2.0740324,-1.1928948,-1.5718129,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066530,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00016,0.0207,190.2777,0.0025,,0,,46.3000000,MPG,,,,,-6.031,-5.006,-0.697,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066531,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0066861,0.3485738,285.2944526,0.0093025,,0.0019419,0.0021939,30.8000000,MPG,29.0694262,30.4151738,32.8350195,,-2.3495442,-1.6925734,-2.0763431,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Convertible,CE02317,1,2.000,MBMXJ02.0B4X,Both,255,4,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.81,24.0,1,Not eqipped,MBMX10066532,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000723,0.0026831,189.4482481,0.0022007,,0.0000097,,46.5000000,MPG,,,,,-3.4676984,-3.2766566,-1.211934,57.500,-0.12400,0.019290,28.000,0.12200,0.015950,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Coupe,CD19713,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065543,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0065877,0.2697491,260.1399804,0.0112926,,0.0019706,0.0024626,33.8000000,MPG,32.4644051,33.051933,36.1944903,,-0.0909897,-0.2152925,-1.1220502,48.500,-0.15300,0.017740,18.200,0.04200,0.015630,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Coupe,CD19713,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065544,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002143,0.0281343,173.9119441,0.0029412,,0,,50.5000000,MPG,,,,,4.8601284,3.629427,0.0826711,48.500,-0.15300,0.017740,18.200,0.04200,0.015630,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065545,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0076317,0.3757518,273.2400778,0.0081125,,0.0021482,0.0026261,32.1000000,MPG,30.1771203,31.7193534,34.4159587,,-0.7445794,-0.8348242,-1.5364547,56.000,-0.12800,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065599,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001888,0.0238065,178.9754248,0.0032238,,0,,49.1000000,MPG,,,,,0.1457849,-0.4173914,-0.436444,56.000,-0.12800,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Coupe,CD19713,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,2.81,24.0,1,Not eqipped,MBMX10065603,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002661,0.0000007,178.204278,0.0033213,,0,,49.4000000,MPG,,,,,0.3660036,0.2475261,-0.3343218,56.000,-0.12800,0.018420,22.400,0.05900,0.016370,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Gran Coupe,FK23641,5,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10075999,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0073546,0.384274,270.1605746,0.0049603,,0.0017435,0.0004488,32.6000000,MPG,31.0460982,31.952644,35.1903365,,1.6895069,1.2214148,0.097089,44.100,-0.11300,0.019800,18.600,0.24300,0.015240,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Gran Coupe,FK23641,5,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10076000,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003911,0.0101907,176.7361653,0.0025263,,0,,49.9000000,MPG,,,,,-1.1116153,-0.9016705,-0.5995773,44.100,-0.11300,0.019800,18.600,0.24300,0.015240,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Gran Coupe,FK23641,6,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10076001,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.007537,0.3851819,269.4731436,0.0046935,,0.0019554,0.0004421,32.7000000,MPG,30.832936,32.3112727,35.0243674,,1.1988546,0.9534698,-0.4961138,49.000,-0.09200,0.019770,22.200,0.23300,0.015700,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i Gran Coupe,FK23641,6,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.92,24.3,1,Not eqipped,PBMX10076002,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001783,0.0126211,177.5979165,0.0021011,,0,,49.6000000,MPG,,,,,0.6632863,0.5031885,-0.4956416,49.000,-0.09200,0.019770,22.200,0.23300,0.015700,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Convertible,CF26844,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070190,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0058659,0.2520634,290.4676209,0.0024427,0.0002989,0.0012549,0.0002726,30.3000000,MPG,28.1797176,29.795218,32.9911813,,-1.7152982,-1.3857764,-1.8495926,50.500,-0.14500,0.019820,2.200,0.04000,0.016160,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Convertible,CF26844,0,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070191,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000865,0.0020431,183.3684527,0.0022714,,0,,48.0000000,MPG,,,,,-2.0141699,-1.5064839,-0.5486405,50.500,-0.14500,0.019820,2.200,0.04000,0.016160,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Convertible,CF26844,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070198,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0079082,0.2749315,302.1324852,0.0022837,,0.0015841,0.0005002,29.1000000,MPG,27.1334681,28.7201099,31.4550587,,-2.1137332,-1.3343235,-0.8382064,58.200,-0.12200,0.020580,11.000,0.12300,0.016290,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Convertible,CF26844,1,2.000,NBMXJ02.0B4X,Both,255,4,B46B20O1G23X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.81,23.9,1,Not eqipped,NBMX10070200,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001026,0.0077643,197.9007859,0.0016756,,0,,44.4000000,MPG,,,,,-20.6038525,-17.3177304,-1.6494958,58.200,-0.12200,0.020580,11.000,0.12300,0.016290,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065913,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0078073,0.4539393,288.2270587,0.0115578,,0.0022311,0.0028109,30.4000000,MPG,28.8778333,29.6771202,33.2104998,,0.7070349,0.6066229,-0.301676,52.800,-0.18200,0.018550,5.900,0.11200,0.013910,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065914,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001826,0.0043229,178.840881,0.0020299,,0,,49.1000000,MPG,,,,,3.1460383,2.2889702,-0.1372093,52.800,-0.18200,0.018550,5.900,0.11200,0.013910,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065917,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0065851,0.3681382,295.8051621,0.0074927,,0.0015757,0.0032696,29.6000000,MPG,28.2579916,29.210611,31.8263344,,2.1798862,1.1720432,-0.1700862,60.500,-0.15700,0.019250,12.200,0.24000,0.013740,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,2.000,MBMXJ02.0B4X,Both,255,4,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,2.81,24.0,1,Not eqipped,MBMX10065918,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000427,0.0008702,197.308057,0.0025489,,0,,44.6000000,MPG,,,,,3.1972955,2.6447604,0.0716698,60.500,-0.15700,0.019250,12.200,0.24000,0.013740,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Gran Coupe,FL25856,0,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.92,24.3,1,Not eqipped,PBMX10073281,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0058827,0.4976089,295.9375972,0.0047178,,0.001764,0.0006323,29.7000000,MPG,28.3949977,29.2042345,32.0001032,,1.5355078,0.9148284,-0.0346781,58.100,-0.51600,0.023580,15.500,-0.27000,0.019180,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Gran Coupe,FL25856,0,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.92,24.3,1,Not eqipped,PBMX10073282,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002247,0.0036275,184.9915304,0.0020942,,0,,47.7000000,MPG,,,,,2.7564635,2.4753838,0.393718,58.100,-0.51600,0.023580,15.500,-0.27000,0.019180,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Gran Coupe,FL25856,1,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.92,24.3,1,Not eqipped,PBMX10073283,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0062628,0.3489489,295.7660308,0.0043886,,0.0017621,0.0006579,29.8000000,MPG,28.0183072,29.2087905,32.5802284,,2.6079266,1.607872,0.1997533,63.300,-0.49500,0.023550,18.000,-0.26400,0.019700,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,430i xDrive Gran Coupe,FL25856,1,2.000,PBMXJ02.0B4X,Both,255,4,B46B20O1G26X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,2.92,24.3,1,Not eqipped,PBMX10073284,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001802,0.0103177,189.5437973,0.0023649,,0,,46.5000000,MPG,,,,,5.4843252,4.5011856,0.4085451,63.300,-0.49500,0.023550,18.000,-0.26400,0.019700,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,530i xDrive Sedan,CL04892,1,2.000,RBMXV02.0B4D,Car,255,4,B48B20O2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.07,24.6,1,Not eqipped,RBMX10081830,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0057368,0.043028,168.5507194,0.0026322,,0.0018467,,51.7000000,MPG,,,,,-1.1751416,-1.1940977,-0.6666694,35.800,0.12100,0.019290,0.900,0.15600,0.015650,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,530i xDrive Sedan,CL04892,1,2.000,RBMXV02.0B4D,Car,255,4,B48B20O2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.07,24.6,1,Not eqipped,RBMX10081831,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00987,0.108,247.0649,0.00266,,0.00275,0.00083,35.3000000,MPG,30.9,37.5,34.5,38.3,-1.491,-1.195,-1.364,35.800,0.12100,0.019290,0.900,0.15600,0.015650,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,530i xDrive Sedan,CL04892,2,2.000,RBMXV02.0B4D,Car,255,4,B48B20O2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.07,24.6,1,Not eqipped,RBMX10081829,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00718,0.0729,248.0108,0.00326,,0.0017,0.00044,35.2000000,MPG,31.8,36.1,35.6,36.9,-0.689,-0.313,-0.846,38.900,0.13000,0.019730,4.300,0.14400,0.016180,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,530i xDrive Sedan,CL04892,2,2.000,RBMXV02.0B4D,Car,255,4,B48B20O2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.07,24.6,1,Not eqipped,RBMX10081832,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0051071,0.0628068,173.5302324,0.0009118,,0.0018858,,50.2000000,MPG,,,,,-0.8921929,-0.8058594,-0.8073142,38.900,0.13000,0.019730,4.300,0.14400,0.016180,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,530i xDrive Sedan,CL04892,3,2.000,RBMXV02.0B4D,Car,255,4,B48B20O2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.07,24.6,1,Not eqipped,RBMX10081827,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0062107,0.0668087,183.7171186,0.0015834,,0.0017712,,47.4000000,MPG,,,,,0.2397308,0.199144,-0.3451886,46.700,0.15200,0.018100,12.500,0.17500,0.014510,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,530i xDrive Sedan,CL04892,3,2.000,RBMXV02.0B4D,Car,255,4,B48B20O2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.07,24.6,1,Not eqipped,RBMX10081828,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.008,0.0914,261.2387,0.00324,,0.00231,0.00042,33.4000000,MPG,28.8,35.6,32.8,36.4,0.394,0.491,-0.138,46.700,0.15200,0.018100,12.500,0.17500,0.014510,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,540i xDrive Sedan,CM75178,0,3.000,RBMXJ03.0B58,Both,375,6,B58B30M2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.07,24.7,1,Not eqipped,RBMX10082713,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004635,0.035929,180.8104355,0.000356,,0.0000456,,48.2000000,MPG,,,,,1.1346606,0.9370562,-0.1890205,36.800,0.12900,0.019790,3.700,0.02600,0.019790,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,540i xDrive Sedan,CM75178,0,3.000,RBMXJ03.0B58,Both,375,6,B58B30M2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.07,24.7,1,Not eqipped,RBMX10082715,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01182,0.1515,256.3507,0.00139,,0.00217,0.00099,34.1000000,MPG,28.9,33.9,37.4,35.6,0.742,0.404,-0.773,36.800,0.12900,0.019790,3.700,0.02600,0.019790,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,540i xDrive Sedan,CM75178,1,3.000,RBMXJ03.0B58,Both,375,6,B58B30M2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.07,24.7,1,Not eqipped,RBMX10082995,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0195,0.4528,260.6522,0.0004,,0.00471,0.00015,33.4000000,MPG,28.1,33.3,36.6,35.3,-0.375,-0.124,-0.754,39.900,0.13800,0.020230,4.000,0.02700,0.020230,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,540i xDrive Sedan,CM75178,1,3.000,RBMXJ03.0B58,Both,375,6,B58B30M2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.07,24.7,1,Not eqipped,RBMX10082996,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008137,0.1301071,184.6298307,0.0001756,,0.0002576,,47.2000000,MPG,,,,,-0.8883935,-0.8636764,-0.44407,39.900,0.13800,0.020230,4.000,0.02700,0.020230,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,540i xDrive Sedan,CM75178,2,3.000,RBMXJ03.0B58,Both,375,6,B58B30M2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.07,24.7,1,Not eqipped,RBMX10082714,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0004514,0.0705922,194.8119314,0.0000203,,0,,44.8000000,MPG,,,,,6.1454993,4.9041636,0.3426058,47.900,0.16100,0.018580,4.800,0.03200,0.018580,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,540i xDrive Sedan,CM75178,2,3.000,RBMXJ03.0B58,Both,375,6,B58B30M2G60X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,3.07,24.7,1,Not eqipped,RBMX10082716,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01261,0.261,275.9556,0.00052,,0.00235,0.00055,31.6000000,MPG,27.5,31.3,34.3,32.8,2.265,1.729,0.192,47.900,0.16100,0.018580,4.800,0.03200,0.018580,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,740i Sedan,CJ07598,0,3.000,PBMXJ03.0B58,Both,375,6,B58B30M2G70S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.07,23.7,1,Not eqipped,PBMX10076255,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0098,0.0902,263.5594,0.00607,,0.00207,0.00054,33.1000000,MPG,25.7,33.2,34.9,39.4,-1.104,-0.693,-1.369,38.100,0.07400,0.020370,8.500,0.39500,0.016050,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,740i Sedan,CJ07598,0,3.000,PBMXJ03.0B58,Both,375,6,B58B30M2G70S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.07,23.7,1,Not eqipped,PBMX10076257,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0000464,0.0004419,190.0107416,0.0048252,,0,,46.1000000,MPG,,,,,0.4794309,0.2107736,-0.3350323,38.100,0.07400,0.020370,8.500,0.39500,0.016050,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,740i Sedan,CJ07598,1,3.000,PBMXJ03.0B58,Both,375,6,B58B30M2G70S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.07,23.7,1,Not eqipped,PBMX10076256,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0074,0.0861,277.6736,0.00572,,0.00167,0.00056,31.5000000,MPG,25,33.3,31.9,36.2,0.273,0.293,-0.583,49.600,0.10200,0.020030,22.000,0.46100,0.014780,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,740i Sedan,CJ07598,1,3.000,PBMXJ03.0B58,Both,375,6,B58B30M2G70S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.07,23.7,1,Not eqipped,PBMX10076258,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001347,0,202.0531022,0.0041653,,0,,43.3000000,MPG,,,,,-1.5063292,-1.2338889,-0.181654,49.600,0.10200,0.020030,22.000,0.46100,0.014780,TWC,Three-way catalyst,N,,,N,No averaging
2024,BMW,BMX,BMW,740i xDrive Sedan,CL34797,0,3.000,RBMXJ03.0B58,Both,375,6,B58B30M2G70X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,3.07,23.8,1,Not eqipped,RBMX10081307,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01038,0.0642,276.5124,0.0029,,0.00179,0.00054,31.5000000,MPG,28,31.3,33.5,33.1,-0.397,-0.196,-1.296,44.700,0.12800,0.020150,3.100,0.35900,0.014890,TWC,Three-way catalyst,N,,,N,No averaging
